Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST,time,gravity_original_x,gravity_original_y,gravity_original_z,user_original_x,user_original_y,user_original_z,interpolated_zcourse,vehicle_trajectory,vehicle_orthogonal,PLS_x,PLS_y
60,2,1,2,0.0857134759426117,-0.0700834095478058,-0.9938518404960629,187.475769042969,1.50517463684082,-17.8885478973389,-43.04736328125,-0.7495412230491642,0.00201063673011959,-0.0554078370332718,-0.659631609916687,-1.1991652250289901,0.286155790090561,0.260585278272629,1560740702.0419,0.171639263629913,0.13633871078491197,-0.109877526760101,"Sunday, June 16, 2019 at 11:05:02 PM Eastern Daylight Time",5,-2.0319049123373317e-09,7.598139201148157e-10,-0.999999982554711,-0.12246277858805918,0.17901482441390082,-0.11435869999864301,207.18199947190084,0.19071525462072453,-0.1033011672460673,0.13706773392647817,-0.14879387838270441
61,2,1,2,-0.000719950767233968,-0.109917879104614,-0.9939404129981991,184.592712402344,-0.727337837219238,-24.012342453002898,-41.9666137695312,-0.733762562274933,-0.0406938716769218,-0.0370648503303528,-0.677172601222992,-0.818198800086975,-0.0574912503361702,0.968498468399048,1560740703.04521,0.190401971340179,0.0889855176210403,-0.169801831245422,"Sunday, June 16, 2019 at 11:05:03 PM Eastern Daylight Time",5,2.4510402735211656e-10,-2.598844750512086e-11,-1.0000000015334973,-0.09150068894864391,0.19848626135225644,-0.15885472264662734,204.4810835526688,0.16552587368964866,-0.14272476016077668,0.16387395089725773,-0.11225667859927414
62,2,1,2,0.330665528774261,-0.250277429819107,-0.909956872463226,190.006317138672,14.8563566207886,-28.945302963256804,-36.607147216796896,-0.734381377696991,0.0153863374143839,-0.211624249815941,-0.6447188854217529,0.331549406051636,1.03566098213196,0.913515865802765,1560740704.0485198,0.0305777490139008,-0.0343383252620697,0.154201984405518,"Sunday, June 16, 2019 at 11:05:04 PM Eastern Daylight Time",5,1.1000493845697568e-08,-8.582726057637657e-09,-0.9999999967697379,0.08002942136043735,0.06854323131530583,0.12161204080489105,202.83327725888918,-0.047159890624071506,-0.09422753078986822,-0.0566347350691181,-0.07601631269745318
63,2,1,2,0.531374216079712,-0.194828346371651,-0.824429094791412,146.64352416992202,11.4238595962524,-23.416898727417003,-41.649139404296896,-0.428590178489685,0.202828332781792,-0.215977102518082,-0.8535367846488949,-1.10373306274414,0.578679978847504,0.392025113105774,1560740705.05183,0.0481555461883545,-0.0293637812137604,-0.0371478796005249,"Sunday, June 16, 2019 at 11:05:05 PM Eastern Daylight Time",5,-3.0727831945576156e-09,2.9141533131049613e-08,-0.9999999872014128,0.0035391244684224842,0.026695426340201327,-0.06193530532091789,191.61552573138388,0.001908299380664692,-0.02686130270411054,0.00725364385506435,-0.022969481921164547
64,2,1,2,0.7098547220230099,-0.21390362083911899,-0.671082377433777,110.912826538086,17.4755592346191,-20.128465652465803,-36.560333251953104,-0.12385751307010699,0.368854224681854,-0.16853895783424402,-0.9056492447853092,-4.448612689971919,-3.84742665290833,-1.54356968402863,1560740706.05512,-0.0243899822235107,-0.151187047362328,-0.0468381643295288,"Sunday, June 16, 2019 at 11:05:06 PM Eastern Daylight Time",5,-2.0402703422572888e-08,1.0779508924363412e-08,-1.0000000213443099,0.09905754365404343,0.11694199503988248,-0.04645837924509748,173.49862973839546,-0.1116615130974136,-0.10497396654159902,-0.07394287508391192,-0.13159063525600223
65,2,1,2,0.578618943691254,-0.12632192671299,0.805756270885468,141.51672363281202,-24.444410324096697,-24.4444217681885,16.1569213867187,-0.249200060963631,0.395395487546921,-0.8640257716178891,-0.187139719724655,2.63475251197815,0.46335828304290794,0.253198355436325,1560740707.0584302,-0.11904203891754199,0.10429212450981099,-0.227183222770691,"Sunday, June 16, 2019 at 11:05:07 PM Eastern Daylight Time",5,3.331559385311156e-08,4.881858131633443e-08,-1.0000001396190488,-0.07816257929816824,0.016373676129812248,0.26510862849093864,165.5450540780418,0.07160110592970802,-0.035366194341336074,0.07421441176506488,-0.0046580409022446145
66,2,1,2,0.576786935329437,0.424741148948669,0.6977907419204711,95.7587661743164,-87.9698104858398,-4.9718132019042995,43.3595123291016,-0.34030413627624495,0.11970572173595401,-0.913545787334442,0.187876984477043,0.40266013145446794,0.0565156787633896,0.0387513376772404,1560740708.06174,0.00202196836471558,0.141194045543671,-0.162275433540344,"Sunday, June 16, 2019 at 11:05:08 PM Eastern Daylight Time",5,1.8455329833799716e-08,-2.637737225863468e-08,-1.0000000659434378,-0.12251876070625242,0.16896214563091455,0.05209711894687116,164.74641694375993,0.07375000969887592,-0.19524341077386972,0.10467558358546356,-0.17118823890612578
67,2,1,2,0.9093462824821469,0.3024064302444461,0.285726606845856,139.198776245117,46.6781196594238,-8.827348709106449,-5.9256591796875,-0.35555511713028004,0.762045443058014,-0.24929912388324696,-0.480330377817154,-1.97366678714752,-2.57262754440308,0.27323868870735196,1560740709.06505,0.49522590637207003,-0.8591027855873109,0.138822197914124,"Sunday, June 16, 2019 at 11:05:09 PM Eastern Daylight Time",5,-1.755618396492853e-08,7.612341174079162e-09,-1.0000000021884676,0.7479999169377893,0.6245658639126404,-0.2301988337844947,190.67884196303066,-0.6193111733022976,-0.7523563415874248,-0.6216541446859299,-0.7518586158911149
68,2,1,2,0.9412658810615541,-0.33522135019302396,0.0405622124671936,122.54874420166,5.60477542877197,-2.59595775604248,22.651550292968697,-0.0731026232242584,0.650162160396576,-0.312362402677536,-0.688748836517334,0.36241286993026706,-1.4327621459960902,0.158464282751083,1560740710.06835,-0.0944818258285522,-0.0035578012466430703,0.131963014602661,"Sunday, June 16, 2019 at 11:05:10 PM Eastern Daylight Time",5,-5.770047188657923e-08,2.2035792829333545e-08,-1.0000000527780222,-0.09676065978701014,0.1010120845023328,0.0823871597198596,196.48056143799073,0.12144146587156994,-0.0694120801077756,0.08621696166862056,-0.09752932747566262
69,2,1,2,0.671002268791199,0.25863158702850303,0.69488513469696,230.329162597656,23.633182525634798,12.266791343689,-25.4012145996094,-0.23977555334568,0.881311535835266,-0.26595589518547097,-0.308326184749603,0.9067085385322571,0.7063494920730591,-1.3639205694198602,1560740711.07165,-0.0181947946548462,0.0182297229766846,0.1387779712677,"Sunday, June 16, 2019 at 11:05:11 PM Eastern Daylight Time",5,1.7800240836862713e-08,-3.490614161605343e-08,-0.9999998464773027,-0.08112364335495358,0.07369658835761134,-0.08894080061920022,196.8443966972585,0.09899836969315844,-0.0470271777255413,0.07449222124036381,-0.06835836915600953
70,2,1,2,0.494250565767288,0.12264856696128801,0.8606244325637821,250.706619262695,24.2992858886719,24.8854789733887,-18.2483520507812,-0.101627513766289,0.953414440155029,-0.145990163087845,-0.243638709187508,-0.10649768263101599,-0.287803590297699,-0.0666469037532806,1560740712.07497,0.0329677760601044,-0.12526243925094602,-0.016669750213623002,"Sunday, June 16, 2019 at 11:05:12 PM Eastern Daylight Time",5,-7.533816338660404e-08,4.88070448154132e-08,-1.0000003533322703,0.07597172994196422,0.10537437705784533,0.013415305696368268,198.35562390084107,-0.03892244117591199,-0.12393751112399899,-0.054700070709867835,-0.11676578613727619
71,2,1,2,0.752011120319366,-0.11490251868963199,0.649058103561401,108.045883178711,3.09522151947021,26.946092605590803,-9.56689453125,-0.0135024162009358,0.892731130123138,-0.166012600064278,-0.418674767017365,0.0125202313065529,-0.25576063990592995,0.00577735994011164,1560740713.07828,-0.0474652647972107,0.0994192212820053,0.10270988941192599,"Sunday, June 16, 2019 at 11:05:13 PM Eastern Daylight Time",5,4.483889798909471e-08,-7.137805804746655e-09,-0.999999867841956,-0.13511961978466475,-0.06361655839766299,-0.01954676833863074,195.68871120476228,0.11288314767874148,0.09778431941397897,0.12360638348727457,0.08931361206150817
72,2,1,2,0.338031560182571,-0.5163445472717291,-0.786843717098236,86.7874069213867,-11.6711006164551,18.6565475463867,10.001525878906302,0.0804246664047241,0.201404824852943,-0.25693237781524697,-0.9417822360992428,-0.662536978721619,-0.305708855390549,-0.357620626688004,1560740714.0815802,0.0225814580917358,-0.0745776295661926,0.00231993198394775,"Sunday, June 16, 2019 at 11:05:14 PM Eastern Daylight Time",5,-7.714283451615289e-09,3.5274996479373044e-08,-1.0000000311568384,-0.02501231367676968,0.05905625756185052,-0.04431557032234229,196.05138040614779,0.04036619565750921,-0.0498380140135663,0.04476831337306149,-0.04546228252194348
73,2,1,2,0.38391387462615995,-0.302787214517593,-0.87231308221817,89.9547576904297,-8.41890239715576,11.7432355880737,3.959716796875,0.0319135375320911,0.20344750583171803,-0.149841845035553,-0.9670254588127141,0.0979203283786774,0.0970221906900406,0.0045987516641616795,1560740715.0848699,0.0521523356437683,-0.0152706503868103,-0.0191866159439087,"Sunday, June 16, 2019 at 11:05:15 PM Eastern Daylight Time",5,-7.136268084882019e-08,4.204961495668513e-08,-1.0000000369073747,-0.04000732630476329,0.0028439578040472995,-0.04138249453172803,199.38010793543808,0.03868414954440169,0.010592961251386333,0.036664538249105955,0.012450637611311991
74,2,1,2,0.400806337594986,-0.35328149795532204,-0.845308542251587,84.15623474121091,-6.1125984191894505,13.5703477859497,3.9345703125,0.0882956609129906,0.224654734134674,-0.163938969373703,-0.9564822316169742,-0.26333832740783697,-0.18994787335395802,0.227215602993965,1560740716.0882099,0.0005616843700408941,-0.0115586817264557,-0.0191837549209595,"Sunday, June 16, 2019 at 11:05:16 PM Eastern Daylight Time",5,-6.072267706887235e-08,2.4563610173666817e-08,-1.0000000343286797,0.007202554844760718,0.005365762378871238,-0.020524786558066582,203.0380052601311,-0.0045282727646311915,-0.007756477806800933,-0.00520578790580494,-0.00864974054995711
75,2,1,2,0.348075181245804,-0.359458744525909,-0.865813553333282,67.86834716796871,-2.26742935180664,15.0546436309814,6.975494384765621,0.219340920448303,0.217736721038818,-0.140299528837204,-0.9406360983848571,-0.15142005681991597,0.45430168509483293,0.293531745672226,1560740717.0915198,-0.0440864264965057,-0.00989824533462524,-0.0234733819961548,"Sunday, June 16, 2019 at 11:05:17 PM Eastern Daylight Time",5,4.210086456193918e-08,-1.58997083277157e-08,-1.0000000149755217,0.04324444636433771,0.02548802133554004,-0.008536190679372677,204.42860811509064,-0.028832285625014234,-0.04109039642783485,-0.030142591353634226,-0.041576214761676604
76,2,1,2,0.47086071968078597,-0.7127075791358951,-0.5199404954910279,35.843448638916,-4.01318073272705,18.4017734527588,2.86962890625,0.5154829025268549,0.459502577781677,-0.169962152838707,-0.703027486801147,-0.43125298619270297,0.134753152728081,0.677167773246765,1560740718.09481,-0.0389320850372314,0.0107682347297668,0.141962766647339,"Sunday, June 16, 2019 at 11:05:18 PM Eastern Daylight Time",5,-2.0436562997439012e-08,-5.873115549448471e-09,-1.0000000147737556,-0.10867138601939821,-0.0034509851198651804,0.09981838408346339,204.68413360581945,0.09730023227790749,0.048518493755884844,0.09654778648373837,0.045567902446629824
77,2,1,2,0.19032916426658605,0.4410977959632871,-0.877044796943665,13.286837577819801,-3.30204582214355,0.579143524169922,18.2892761230469,0.582037627696991,-0.0582497231662273,0.24100743234157604,-0.774438202381134,-0.18593470752239202,-0.65147989988327,-0.7083416581153871,1560740719.09814,-0.0417462438344955,0.0733051300048828,0.10871434211731,"Sunday, June 16, 2019 at 11:05:19 PM Eastern Daylight Time",5,-2.094686658848932e-08,2.4741696275087932e-08,-1.00000001611002,0.11751335623769596,-0.009526411549988123,0.07095814068909964,204.31614377813375,-0.11101113186972861,-0.03970730426847319,-0.1110683007857071,-0.038743892099977945
78,2,1,2,-0.694172382354736,0.38163900375366205,-0.610308349132538,47.19364929199221,12.111289024353,2.4955463409423797,10.3831787109375,0.400776654481888,-0.44106635451316795,0.0175011418759823,-0.802827596664429,-0.575041830539703,-0.258444517850876,-0.875092744827271,1560740720.10148,0.0407422184944153,-0.0603192746639252,0.073885440826416,"Sunday, June 16, 2019 at 11:05:20 PM Eastern Daylight Time",5,-6.1349482237405e-08,-3.695106062795439e-08,-0.9999999533155068,0.0036753201771604904,0.038103230408734146,0.09639521504699711,202.5971563335035,0.011247981868746933,-0.03659025894778644,0.010640245437704511,-0.03750322332378762
79,2,1,2,-0.9487312436103821,-0.00109146896284074,-0.31608182191848805,53.853733062744105,5.32075595855713,8.12604522705078,13.454986572265598,0.251345694065094,-0.5557854175567629,-0.18182863295078303,-0.771275699138641,-1.2458075284957901,-0.0292259883135557,-0.445374608039856,1560740721.10477,0.0364922881126404,0.0237813293933868,0.13055312633514402,"Sunday, June 16, 2019 at 11:05:21 PM Eastern Daylight Time",5,-3.6629464857107497e-08,-2.6735739483418897e-08,-0.9999999410271523,0.10468392029244541,0.04711561484456189,0.07591279987799575,203.0186243058771,-0.0779251267927463,-0.08429874817760094,-0.07754702124718701,-0.08599150115523004
80,2,1,2,-0.986668944358826,-0.0143073443323374,-0.162110015749931,8.93231582641602,-19.7958450317383,24.9224529266357,7.45709228515625,0.4918564260005949,-0.48837900161743203,-0.42477163672447205,-0.5823506116867071,0.64047908782959,0.0451804921030998,1.01781618595123,1560740722.10809,-0.0207359790802002,0.0217694938182831,-0.286319971084595,"Sunday, June 16, 2019 at 11:05:22 PM Eastern Daylight Time",5,-4.17903234239958e-09,-2.801492637871661e-08,-0.9999999815352228,-0.020909057383742297,-0.2793119065291394,-0.06656341128414889,203.11700564122356,-0.09043049649646563,0.26509367233682146,-0.08965140817065118,0.26562490871972916
81,2,1,2,-0.9957552552223209,-0.00466063804924488,0.0919224396348,359.484313964844,-16.9022827148437,27.0867385864258,5.975494384765621,0.47738164663314797,-0.519013106822968,-0.525915026664734,-0.47554764151573203,-0.0575397796928883,0.137286216020584,0.0858875066041946,1560740723.1114,-0.0719383955001831,0.0385811328887939,-0.0132157802581787,"Sunday, June 16, 2019 at 11:05:23 PM Eastern Daylight Time",5,-2.993315595389845e-10,1.7465821261497538e-08,-0.9999999923791543,0.039084508094639536,-0.019423239999621023,-0.07023839679885344,203.30305856657665,-0.04357992706993926,0.0023771793499012314,-0.04371445535058577,0.0015845126868330606
82,2,1,2,-0.996728956699371,0.00015713601897005,0.0808164328336716,1.43632292747498,-16.8800449371338,27.130081176757802,6.742462158203121,0.47335621714591997,-0.5263331532478329,-0.5132071971893309,-0.48530983924865706,-0.0187630485743284,0.00641633337363601,0.0194535236805677,1560740724.1147199,0.0242332816123962,0.0259353220462799,0.0241222381591797,"Sunday, June 16, 2019 at 11:05:24 PM Eastern Daylight Time",5,-8.712684185230302e-10,-3.458169098302655e-08,-0.999999966815351,0.026583397383598054,0.02534240696526993,0.02220046472284954,203.91919925873742,-0.014025341728783686,-0.03394413641026221,-0.013794704087321301,-0.033998285588811655
83,2,1,2,-0.9946725368499759,-0.0171455647796392,0.101649329066277,0.965623140335083,-17.1573600769043,27.0929527282715,6.6981201171875,0.4653298854827879,-0.525166094303131,-0.524428486824036,-0.482331275939941,0.08150465041399,-0.663451969623566,0.0545106790959835,1560740725.1180198,-0.00478833913803101,0.0281171798706055,0.00608408451080322,"Sunday, June 16, 2019 at 11:05:25 PM Eastern Daylight Time",5,6.942185437619486e-10,2.8961666398430452e-08,-1.0000000060274015,0.02829529853892071,0.005088626840387401,-0.004899187420789173,204.8347577840553,-0.02354139415008753,-0.01650214543620266,-0.023696782049514767,-0.016591144943082465
84,2,1,2,-0.9833278059959408,0.007691705599427221,0.18168039619922602,2.93461632728577,-15.162554740905799,27.4028968811035,8.53692626953125,0.44270527362823503,-0.5589660406112671,-0.527633547782898,-0.4617055952548979,-0.0548903681337833,-0.00100492872297764,-0.0104918461292982,1560740726.12136,-0.000310897827148437,0.0146316289901733,0.018763542175293,"Sunday, June 16, 2019 at 11:05:26 PM Eastern Daylight Time",5,1.0806981060040854e-08,2.1287590704077708e-07,-1.0000002513714088,0.015525838204625999,0.01762249919397874,-0.0038272195561528397,204.68435127627612,-0.006747634591648134,-0.022496078707534763,-0.006844476199234066,-0.022393145992830647
85,2,1,2,-0.9779488444328309,0.03670958802104,0.20559304952621502,10.0111560821533,-14.896595954895,28.143518447876,8.32156372070313,-0.41588020324707003,0.602174878120422,0.49008360505104104,0.47354739904403703,0.29570370912551897,0.39167842268943803,0.023142397403717003,1560740727.75369,0.0109086036682129,-0.018872082233429,0.0163604021072388,"Sunday, June 16, 2019 at 11:05:27 PM Eastern Daylight Time",5,1.4874965148514718e-10,5.9078369973875056e-09,-1.0000000190968361,-0.015134562664857723,0.021208601102995894,0.007997257725213952,205.49741988760618,0.022790202262259165,-0.012628001767810345,0.02271105512863355,-0.012590289599482227
86,2,1,2,-0.9779850244522091,0.0302863288670778,0.20646607875824,9.91308116912842,-15.074370384216301,27.2881050109863,7.91156005859375,-0.414188355207443,0.6006861329078671,0.492350697517395,0.47456830739975,-0.0300711710005999,-0.0471373349428177,-0.00976084172725677,1560740728.75701,0.00137937068939209,-8.92281532287598e-05,0.00109601020812988,"Sunday, June 16, 2019 at 11:05:28 PM Eastern Daylight Time",5,2.0367681236033164e-08,1.1299435459521945e-07,-1.0000001057234063,0.00017932274041357115,0.0013465298435983027,0.0011254173774547939,207.0667786544257,0.00045302686106675445,-0.0012806505878194512,0.0005129831701197783,-0.0013071213625942303
87,2,1,2,-0.9782681465148929,0.031289741396904,0.20496927201747897,9.781736373901369,-15.1001434326172,27.246065139770497,7.999755859375,-0.41540211439132707,0.599959492683411,0.492476642131805,0.47429573535919206,0.0640065297484398,0.0222051832824945,0.0477523915469646,1560740729.76031,0.0104982256889343,0.00458356738090515,0.00338506698608398,"Sunday, June 16, 2019 at 11:05:29 PM Eastern Daylight Time",5,-1.1837872349040879e-09,-4.967826872093184e-09,-1.000000008436872,0.005738810179783747,0.004557231212311161,0.009432826323500336,207.79523132473656,-0.002951569235210026,-0.0067074986136274614,-0.003257415999053607,-0.006541431943156927
88,2,1,2,-0.9781934022903441,0.0313530340790749,0.20531721413135504,9.715559005737301,-16.090692520141598,28.9335994720459,8.53543090820313,-0.415606170892715,0.5997726917266851,0.49288064241409296,0.473933637142181,0.0257097091525793,0.0118293855339289,0.0114459628239274,1560740730.76364,0.00355976819992065,-0.00309395790100098,0.00220990180969238,"Sunday, June 16, 2019 at 11:05:30 PM Eastern Daylight Time",5,2.962753620217029e-08,1.7527937265504612e-07,-1.0000002517244444,-0.002466042715642196,0.0033583629814124306,0.0031254155801302692,207.16343731072166,0.003727251865749067,-0.001862139124652996,0.0037635547603917458,-0.001985562283642349
89,2,1,2,-0.977990865707397,0.0302081946283579,0.206450700759888,9.69769382476807,-15.5775947570801,28.1065368652344,8.100830078125,-0.415059357881546,0.599741697311401,0.493492901325226,0.47381493449211104,-0.00154268834739923,-0.00604558177292347,-0.0157714318484068,1560740731.76696,-0.000837087631225586,0.00722134113311768,-0.0012147426605224599,"Sunday, June 16, 2019 at 11:05:31 PM Eastern Daylight Time",5,3.3138311206215576e-08,2.0357679814120289e-07,-1.0000002801369683,0.0068686276110118604,-0.0025550352744216783,-0.0007860233343914456,206.62334623541477,-0.007285329922688018,-0.0007938629792855656,-0.00721877998141071,-0.0006531746470043558
90,2,1,2,-0.977636754512787,0.0300439186394215,0.20814374089241003,9.63915920257568,-15.944550514221199,29.260160446167003,8.4515380859375,-0.41482511162757896,0.5998669266700739,0.494197875261307,0.473126083612442,-0.0847398042678833,-0.0892734825611115,-0.0360997878015041,1560740732.77025,-0.00254702568054199,0.00125151872634888,-0.0019491910934448199,"Sunday, June 16, 2019 at 11:05:32 PM Eastern Daylight Time",5,5.265993835434912e-09,3.483791630176647e-08,-1.0000000388470955,0.000763467557311746,-0.002601424829024827,-0.002121954525048194,206.5971522415027,-0.0018473706137633022,0.0019843174311430655,-0.0016465471094745925,0.0019796507452573206
91,2,1,2,-0.9778636693954471,0.0312088988721371,0.206902757287025,9.46053218841553,-15.8976707458496,29.310920715332,8.6361083984375,-0.416215300559998,0.599030435085297,0.494584590196609,0.472560584545135,0.00583458133041859,3.69902700185776e-05,0.000120587879791856,1560740733.77355,0.006869196891784671,-0.005727171897888179,0.00278174877166748,"Sunday, June 16, 2019 at 11:05:33 PM Eastern Daylight Time",5,1.0696299762580352e-08,6.339797775645195e-08,-1.0000000511326534,-0.004776247614425116,0.0049965425512560925,0.006320325258554619,206.66200849614683,0.006510466064267318,-0.0023220272106153216,0.006553419178025581,-0.0024717177913201787
